Start,End,Duration,Observer,BV,TV,UV,MK,OS,BE,NH,SS,CH,NG,UA,RS,BW,SW,RT,RL,UB,GE,UE,AK,ML,PG,UF,UR,TOTAL,WindSpd,WindDir,Temp,CloudCover,Visibility,FlightDIR,FlightHT,SkyCode,Counter,Observer1,Observer2,Observer3,Observer4,HawkYear
'2018-10-04 13:00','2018-10-04 14:00',30,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,225,20,100,9,225,'0: Below eye level','3: Overcast','Laurie Goodrich',Muzi,?,?,?,2018
'2018-10-04 12:00','2018-10-04 13:00',60,120,0,0,0,0,3,0,0,14,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,22,3,225,18,100,8,225,'0: Below eye level','3: Overcast','Laurie Goodrich',Muzi,?,?,?,2018
'2018-10-04 11:00','2018-10-04 12:00',60,120,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8.5,180,18,100,1,?,?,'5: Fog or Dense Haze','Laurie Goodrich',Muzi,?,?,?,2018
'2018-10-04 10:00','2018-10-04 11:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,225,16,100,?,?,?,'5: Fog or Dense Haze','Laurie Goodrich',?,?,?,?,2018
'2018-10-04 09:00','2018-10-04 10:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,225,16,100,?,?,?,'5: Fog or Dense Haze','Laurie Goodrich',Muzi,?,?,?,2018
'2018-10-04 08:00','2018-10-04 09:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,202.5,15,100,1,?,?,'5: Fog or Dense Haze','Laurie Goodrich','Rudy Keller',Muzi,?,?,2018
'2018-10-04 07:00','2018-10-04 08:00',60,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,225,15,100,9,225,'0: Below eye level','3: Overcast','Laurie Goodrich','Rudy Keller',?,?,?,2018
'2018-10-04 06:00','2018-10-04 07:00',60,120,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,225,15,90,13,225,'0: Below eye level','3: Overcast','Laurie Goodrich','Rudy Keller',?,?,?,2018
'2018-10-03 16:00','2018-10-03 17:00',60,60,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,315,18,20,33,247.5,'1: Eye level to 30m','1: Partly Cloudy','David Barber',?,?,?,?,2018
'2018-10-03 15:00','2018-10-03 16:00',60,60,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3,315,18,20,33,247.5,'7: Variable','1: Partly Cloudy','David Barber',?,?,?,?,2018
'2018-10-03 14:00','2018-10-03 15:00',60,60,0,0,0,0,0,0,0,7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,11,3,315,18,10,33,247.5,'2: Unaided eye','0: Clear','David Barber',?,?,?,?,2018
'2018-10-03 13:00','2018-10-03 14:00',60,120,0,0,0,0,1,0,0,10,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,16,8.5,315,18,20,33,?,?,'1: Partly Cloudy','David Barber','Aslan Bolkvadze',?,?,?,2018
'2018-10-03 12:00','2018-10-03 13:00',60,120,0,0,0,0,0,1,1,15,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,24,8.5,315,20,70,33,247.5,'1: Eye level to 30m','2: Mostly Cloudy','David Barber','Aslan Bolkvadze',?,?,?,2018
'2018-10-03 11:00','2018-10-03 12:00',60,120,0,0,0,0,0,0,0,14,4,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,26,8.5,315,19,80,13,247.5,'1: Eye level to 30m','3: Overcast','David Barber','Aslan Bolkvadze',?,?,?,2018
'2018-10-03 10:00','2018-10-03 11:00',60,120,0,0,0,0,0,0,0,43,4,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,56,8.5,315,18,70,33,247.5,'7: Variable','2: Mostly Cloudy','David Barber','Aslan Bolkvadze',?,?,?,2018
'2018-10-03 09:00','2018-10-03 10:00',60,120,0,1,0,0,1,1,0,28,1,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,40,8.5,315,17,40,33,247.5,'7: Variable','1: Partly Cloudy','David Barber','Aslan Bolkvadze',?,?,?,2018
'2018-10-03 08:00','2018-10-03 09:00',60,60,0,16,0,0,1,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,27,8.5,315,16,10,33,247.5,'1: Eye level to 30m','0: Clear','David Barber','Aslan Bolkvadze',?,?,?,2018
'2018-10-03 07:00','2018-10-03 08:00',60,60,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,8.5,315,15,5,9,247.5,'1: Eye level to 30m','0: Clear','David Barber',?,?,?,?,2018
'2018-10-03 06:00','2018-10-03 07:00',60,60,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,8.5,315,15,0,9,247.5,'1: Eye level to 30m','0: Clear','David Barber',?,?,?,?,2018
'2018-10-02 14:00','2018-10-02 15:00',60,120,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,225,22,100,1,135,'1: Eye level to 30m','6:  Drizzle','Greg George',?,'Bill Mack',?,?,2018
'2018-10-02 13:00','2018-10-02 14:00',60,120,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,225,22,100,1,225,'1: Eye level to 30m','5: Fog or Dense Haze','Greg George',?,'Bill Mack',?,?,2018
'2018-10-02 12:00','2018-10-02 13:00',60,120,0,0,0,0,2,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,3,180,20,100,1,225,'1: Eye level to 30m','5: Fog or Dense Haze','Greg George',?,'Bill Mack',?,?,2018
'2018-10-02 11:00','2018-10-02 12:00',60,120,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,180,21,100,1,225,'1: Eye level to 30m','5: Fog or Dense Haze','Greg George',?,'Bill Mack',?,?,2018
'2018-10-02 10:00','2018-10-02 11:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180,21,100,?,?,(none),'5: Fog or Dense Haze','Greg George',?,'Bill Mack',?,?,2018
'2018-10-02 09:00','2018-10-02 10:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,20,100,?,?,(none),'5: Fog or Dense Haze','Greg George','Bill. Mack',?,?,?,2018
'2018-10-02 08:00','2018-10-02 09:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,19,100,?,?,(none),'5: Fog or Dense Haze','Greg George',?,?,?,?,2018
'2018-10-02 07:00','2018-10-02 08:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,18,100,?,?,(none),'5: Fog or Dense Haze','Greg George',?,?,?,?,2018
'2018-10-02 06:00','2018-10-02 07:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,18,100,?,?,(none),'5: Fog or Dense Haze','Greg George',?,?,?,?,2018
'2018-10-01 15:00','2018-10-01 16:00',60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,?,24,50,32,?,?,'1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-10-01 14:00','2018-10-01 15:00',60,60,0,0,0,0,1,1,3,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,3,?,23,50,32,180,'2: Unaided eye','1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-10-01 13:00','2018-10-01 14:00',60,60,0,0,0,0,0,0,0,3,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,9,0,?,23,40,32,135,'2: Unaided eye','1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-10-01 12:00','2018-10-01 13:00',60,60,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,?,23,35,12,135,'3: At limit of unaided vision','1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-10-01 11:00','2018-10-01 12:00',60,60,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,?,23,50,8,225,'1: Eye level to 30m','1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-10-01 10:00','2018-10-01 11:00',60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,?,18,100,?,225,'0: Below eye level','5: Fog or Dense Haze','Jesse Amesbury',?,?,?,?,2018
'2018-10-01 09:00','2018-10-01 10:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,17,100,?,?,?,'5: Fog or Dense Haze','Jesse Amesbury',?,?,?,?,2018
'2018-10-01 08:00','2018-10-01 09:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,16,100,1,?,?,'5: Fog or Dense Haze','Jesse Amesbury',?,?,?,?,2018
'2018-10-01 07:00','2018-10-01 08:00',60,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,?,15,100,1,135,'0: Below eye level','5: Fog or Dense Haze','Jesse Amesbury',?,?,?,?,2018
'2018-10-01 06:00','2018-10-01 07:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,17,100,1,?,?,'3: Overcast','Jesse Amesbury',?,?,?,?,2018
'2018-09-30 15:00','2018-09-30 16:00',60,120,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,225,17,40,50,225,'1: Eye level to 30m','1: Partly Cloudy','Sue Schmoyer','Jesse Amesbury',?,?,?,2018
'2018-09-30 14:00','2018-09-30 15:00',60,180,0,0,0,0,1,0,0,6,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,17,3,225,20,30,50,225,(none),'1: Partly Cloudy','Sue Schmoyer','Rudy Keller','Jon Levin',?,?,2018
'2018-09-30 13:00','2018-09-30 14:00',60,120,0,0,0,0,1,0,0,4,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,15,3,225,19,20,50,225,'3: At limit of unaided vision','1: Partly Cloudy','Sue Schmoyer','Jon Levin',?,?,?,2018
'2018-09-30 12:00','2018-09-30 13:00',60,180,0,0,0,0,1,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,?,19,20,50,225,'2: Unaided eye','1: Partly Cloudy','Rudy Keller','Sue Schmoyer','Jon Levin',?,?,2018
'2018-09-30 11:00','2018-09-30 12:00',60,180,0,0,0,0,1,1,0,8,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,15,8.5,135,19,20,50,225,'2: Unaided eye','1: Partly Cloudy','Rudy Keller','Jon Levin','Sue Schmoyer',?,?,2018
'2018-09-30 10:00','2018-09-30 11:00',60,120,0,0,0,0,1,0,1,10,5,0,0,0,11,0,0,0,0,0,0,1,0,0,1,0,30,3,135,16,10,50,225,'2: Unaided eye','0: Clear','Rudy Keller','Jon Levin',?,?,?,2018
'2018-09-30 09:00','2018-09-30 10:00',60,120,0,0,0,0,0,0,0,5,3,0,0,0,14,0,0,0,0,0,0,0,1,0,0,1,24,?,?,15,0,50,225,'1: Eye level to 30m','0: Clear','Rudy Keller','Jon Levin','Muzi Sibiya',?,?,2018
'2018-09-30 08:00','2018-09-30 09:00',60,180,0,0,0,0,1,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,19,8.5,135,14,0,50,270,'1: Eye level to 30m','0: Clear','Rudy Keller','Jon Levin','Muzi Sibiya',?,?,2018
'2018-09-30 07:00','2018-09-30 08:00',60,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,67.5,12,0,50,225,'1: Eye level to 30m','0: Clear','Rudy Keller','Jon Levin',?,?,?,2018
'2018-09-30 06:00','2018-09-30 07:00',60,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,22.5,11,0,40,?,?,'0: Clear','Rudy Keller','Jon Levin',?,?,?,2018
'2018-09-29 17:00','2018-09-29 18:00',60,60,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,?,0,0,0,?,(none),?,'Bracken Brown',?,?,?,?,2018
'2018-09-29 16:00','2018-09-29 17:00',45,90,0,0,0,0,0,2,0,10,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,16,8.5,315,17,30,35,225,'0: Below eye level','1: Partly Cloudy','Dave Kruel','Bracken Brown',?,?,?,2018
'2018-09-29 15:00','2018-09-29 16:00',60,150,0,0,0,0,1,3,0,16,1,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,27,8.5,315,17,40,35,225,'1: Eye level to 30m','1: Partly Cloudy','Bracken Brown','Dave Kruel','Laurie Goodrich',?,?,2018
'2018-09-29 14:00','2018-09-29 15:00',60,180,0,0,0,0,0,0,0,17,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,23,8.5,315,0,40,30,225,'2: Unaided eye','1: Partly Cloudy','Bracken Brown','Dave Kruel','Laurie Goodrich',?,?,2018
'2018-09-29 13:00','2018-09-29 14:00',60,180,0,0,0,0,0,0,0,33,1,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,42,8.5,337.5,18,20,30,?,?,'0: Clear','Dave Kruel','Bracken Brown','Laurie Goodrich',?,?,2018
'2018-09-29 12:00','2018-09-29 13:00',60,180,0,0,0,0,0,1,1,12,1,0,0,2,7,0,2,0,0,0,0,6,1,0,0,0,33,8.5,337.5,22,20,20,225,'1: Eye level to 30m','0: Clear','Dave Kruel','Bracken Brown','Laurie Goodrich',?,?,2018
'2018-09-29 11:00','2018-09-29 12:00',60,180,0,0,0,0,1,1,0,10,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,18,8.5,337.5,21,20,20,225,'1: Eye level to 30m','0: Clear','Dave Kruel','Bracken Brown','Laurie Goodrich',?,?,2018
'2018-09-29 10:00','2018-09-29 11:00',60,120,0,0,0,0,2,1,1,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,12,0,?,19,10,15,225,'0: Below eye level','0: Clear','Phil Campbell','Dave Kruel','Laurie Goodrich',?,?,2018
'2018-09-29 09:00','2018-09-29 10:00',60,180,0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,10,3,337.5,17,30,15,225,'0: Below eye level','0: Clear','Dave Kruel','Bracken Brown','Laurie Goodrich',?,?,2018
'2018-09-29 08:00','2018-09-29 09:00',60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,337.5,15,0,15,225,'0: Below eye level','0: Clear','Bracken Brown','Dave Kruel',?,?,?,2018
'2018-09-29 07:00','2018-09-29 08:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,337.5,15,0,15,?,(none),'0: Clear','Dave Kruel','Bracken Brown',?,?,?,2018
'2018-09-29 06:00','2018-09-29 07:00',60,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.5,337.5,15,0,15,225,'0: Below eye level','5: Fog or Dense Haze','Dave Kruel','Bracken Brown',?,?,?,2018
'2018-09-29 05:00','2018-09-29 06:00',15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,337.5,13,0,12,?,(none),'0: Clear','Dave Kruel',?,?,?,?,2018
'2018-09-28 15:00','2018-09-28 16:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,50,77,?,?,'1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-09-28 14:00','2018-09-28 15:00',60,60,0,0,0,0,1,3,1,1,0,0,0,0,9,0,2,0,0,0,0,1,0,0,0,0,18,3,0,20,60,77,225,'2: Unaided eye','2: Mostly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-09-28 13:00','2018-09-28 14:00',60,120,0,0,0,0,0,0,0,4,0,0,0,0,78,0,1,0,0,0,0,0,0,0,0,0,83,3,0,20,70,77,225,'3: At limit of unaided vision','2: Mostly Cloudy','Jesse Amesbury','Jennifer Wall',?,?,?,2018
'2018-09-28 12:00','2018-09-28 13:00',60,120,0,0,0,0,0,0,1,2,1,0,0,0,8,0,2,0,0,0,0,1,0,0,0,0,15,3,0,20,50,77,225,'3: At limit of unaided vision','1: Partly Cloudy','Jesse Amesbury','Jennifer Wall',?,?,?,2018
'2018-09-28 11:00','2018-09-28 12:00',60,120,0,0,0,0,1,0,1,3,2,0,0,0,86,0,0,0,0,0,0,0,0,1,0,0,94,3,0,17,95,77,225,'2: Unaided eye','3: Overcast','Jesse Amesbury','Jennifer Wall',?,?,?,2018
'2018-09-28 10:00','2018-09-28 11:00',60,120,0,0,0,0,0,1,0,5,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,65,3,0,15,100,77,225,'2: Unaided eye','3: Overcast','Jesse Amesbury','Jennifer Wall',?,?,?,2018
'2018-09-28 09:00','2018-09-28 10:00',60,120,0,0,0,0,0,1,0,7,0,0,0,0,136,0,1,0,0,0,0,0,0,0,0,0,145,8.5,0,16,100,30,225,'2: Unaided eye','3: Overcast','Jesse Amesbury','Jennifer Wall',?,?,?,2018
'2018-09-28 08:00','2018-09-28 09:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.5,0,14,100,12,225,'2: Unaided eye','3: Overcast','Jesse Amesbury','Jennifer Wall',?,?,?,2018
'2018-09-28 07:00','2018-09-28 08:00',60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,13,100,1,?,(none),'5: Fog or Dense Haze','Jesse Amesbury','Jennifer Wall',?,?,?,2018
'2018-09-28 06:00','2018-09-28 07:00',60,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,22.5,13,100,?,225,'1: Eye level to 30m','5: Fog or Dense Haze','Jesse Amesbury',?,?,?,?,2018
'2018-09-27 14:00','2018-09-27 15:00',60,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,90,18,100,20,225,'4: Binoculars (to 10X)','3: Overcast','JF Therrien',?,?,?,?,2018
'2018-09-27 13:00','2018-09-27 14:00',60,60,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,90,19,100,20,225,'4: Binoculars (to 10X)','3: Overcast','JF Therrien',?,?,?,?,2018
'2018-09-27 12:00','2018-09-27 13:00',60,60,0,0,0,0,1,0,0,3,1,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,69,3,90,18,99,20,225,'4: Binoculars (to 10X)','3: Overcast','JF Therrien',?,?,?,?,2018
'2018-09-27 11:00','2018-09-27 12:00',60,60,0,9,0,0,0,1,0,3,1,0,0,0,13,0,0,0,1,0,0,1,0,0,1,0,30,3,45,17,95,20,225,'5: At limit of binoculars (10X)','3: Overcast','JF Therrien',?,?,?,?,2018
'2018-09-27 10:00','2018-09-27 11:00',60,60,0,0,0,0,1,2,0,5,0,0,0,0,117,0,0,0,0,0,0,4,0,0,0,0,129,3,0,15,90,20,225,'4: Binoculars (to 10X)','3: Overcast','JF Therrien',?,?,?,?,2018
'2018-09-27 09:00','2018-09-27 10:00',60,60,0,12,0,0,3,0,0,4,0,0,1,0,137,0,0,0,0,0,0,0,0,0,0,1,158,3,315,14,85,20,225,'3: At limit of unaided vision','3: Overcast','JF Therrien',?,?,?,?,2018
'2018-09-27 08:00','2018-09-27 09:00',60,120,0,0,0,0,2,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,10,3,315,13,80,20,?,?,'3: Overcast','JF Therrien','Aslan Bolkvadze',?,?,?,2018
'2018-09-27 07:00','2018-09-27 08:00',60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8.5,315,13,80,15,225,'1: Eye level to 30m','3: Overcast','JF Therrien',?,?,?,?,2018
'2018-09-26 15:00','2018-09-26 16:00',45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,180,22,100,14,225,'1: Eye level to 30m','3: Overcast','Laurie Goodrich',?,?,?,?,2018
'2018-09-26 14:00','2018-09-26 15:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,180,22,100,14,225,'1: Eye level to 30m','3: Overcast','Laurie Goodrich',?,?,?,?,2018
'2018-09-26 13:00','2018-09-26 14:00',60,60,0,0,0,0,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,8.5,225,25,75,15,?,?,'2: Mostly Cloudy','Laurie Goodrich',?,?,?,?,2018
'2018-09-26 12:00','2018-09-26 13:00',60,60,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,?,?,0,0,?,?,?,?,?,?,?,?,?,2018
'2018-09-26 11:00','2018-09-26 12:00',60,120,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,?,24,100,12,225,'1: Eye level to 30m','3: Overcast','Laurie Goodrich',Leony,?,?,?,2018
'2018-09-26 10:00','2018-09-26 11:00',60,120,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,225,0,100,5,?,?,'3: Overcast','Laurie Goodrich',Leony,?,?,?,2018
'2018-09-26 09:00','2018-09-26 10:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,?,21,100,5,225,'0: Below eye level','3: Overcast','Laurie Goodrich',Leony,?,?,?,2018
'2018-09-26 08:00','2018-09-26 09:00',60,60,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.5,247.5,20,100,3,225,?,'5: Fog or Dense Haze','Laurie Goodrich',?,?,?,?,2018
'2018-09-26 07:00','2018-09-26 08:00',60,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,225,20,100,?,225,'1: Eye level to 30m','5: Fog or Dense Haze','Laurie Goodrich',?,?,?,?,2018
'2018-09-26 06:45','2018-09-26 07:00',15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,270,0,100,2,?,?,'5: Fog or Dense Haze','Laurie Goodrich',?,?,?,?,2018
'2018-09-26 06:00','2018-09-26 07:00',15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,270,0,100,2,?,?,'5: Fog or Dense Haze','Laurie Goodrich',?,?,?,?,2018
'2018-09-25 07:00','2018-09-25 08:00',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,?,?,?,'7: Rain',?,?,?,?,?,2018
'2018-09-24 15:00','2018-09-24 16:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.5,90,22,50,50,180,'1: Eye level to 30m','1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-09-24 14:00','2018-09-24 15:00',60,120,0,0,0,0,1,1,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,15.5,90,21,75,50,180,'2: Unaided eye','2: Mostly Cloudy','Jesse Amesbury','Jon Levin',?,?,?,2018
'2018-09-24 13:00','2018-09-24 14:00',60,180,0,0,0,0,1,1,0,2,3,0,0,0,21,0,0,0,0,0,0,4,1,0,0,0,33,15.5,90,21,60,77,157.5,'2: Unaided eye','2: Mostly Cloudy','Jesse Amesbury','Jon Levin','Muzi Sibiya',?,?,2018
'2018-09-24 12:00','2018-09-24 13:00',60,180,0,0,0,0,1,0,0,5,1,0,0,0,28,0,1,0,0,0,0,3,0,0,0,0,39,15.5,90,20,50,77,180,'2: Unaided eye','2: Mostly Cloudy','Jesse Amesbury','Jon Levin','Muzi Sibiya',?,?,2018
'2018-09-24 11:00','2018-09-24 12:00',60,180,0,0,0,0,2,1,0,9,0,0,0,0,15,0,1,0,0,0,0,0,1,0,0,0,29,15.5,90,20,60,77,180,'2: Unaided eye','3: Overcast','Jesse Amesbury','Jon Levin','Muzi Sibiya',?,?,2018
'2018-09-24 10:00','2018-09-24 11:00',60,180,0,0,0,0,0,1,0,12,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,110,15.5,90,16,80,30,157.5,'2: Unaided eye','3: Overcast','Jesse Amesbury','Jon Levin','Muzi Sibiya',?,?,2018
'2018-09-24 09:00','2018-09-24 10:00',60,180,0,0,0,0,0,0,0,8,1,0,0,2,100,0,0,0,0,0,0,0,2,0,0,0,113,15.5,90,13,80,30,135,'2: Unaided eye','3: Overcast','Jesse Amesbury','Jon Levin','Muzi Sibiya',?,?,2018
'2018-09-24 08:00','2018-09-24 09:00',60,140,0,0,0,0,0,1,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,28,8.5,90,13,95,20,180,'2: Unaided eye','3: Overcast','Jesse Amesbury','Jon Levin','Muzi Sibiya',?,?,2018
'2018-09-24 07:00','2018-09-24 08:00',60,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8.5,90,13,95,20,157.5,'1: Eye level to 30m','3: Overcast','Jesse Amesbury','Jon Levin',?,?,?,2018
'2018-09-24 06:00','2018-09-24 07:00',45,105,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,90,14,90,13,180,'1: Eye level to 30m','3: Overcast','Jesse Amesbury','Jon Levin',?,?,?,2018
'2018-09-23 17:00','2018-09-23 18:00',15,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,?,0,100,51,?,(none),'3: Overcast','Scott Morrison','Bill Moses','Bill Mack','Jennifer Wall  Leoni Malthaner','Jennifer Wall  Leoni Malthaner',2018
'2018-09-23 16:00','2018-09-23 17:00',60,120,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,?,0,100,51,?,(none),'3: Overcast','Scott Morrison','Bill Moses','Bill Mack','Jennifer Wall  Leoni Malthaner','Jennifer Wall  Leoni Malthaner',2018
